Date,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_30,MA_90,Volatility_7,Volatility_30,Daily_Range,Daily_Range_Pct,Month,Month_Name
2025-06-16,106796.7578125,108915.375,104997.625,105555.59375,50366626945,1.1792615001237072,106969.29575892857,106765.91875,95671.09487847223,1.2104528649441257,1.8130026855818733,3917.75,3.6684166076261238,2025-06,Jun
2025-06-17,104601.1171875,107750.1953125,103396.53125,106794.1171875,55964092176,-2.0559056941174436,106161.27901785714,106704.42239583333,95868.28255208333,1.3291825113112234,1.762187767675429,4353.6640625,4.162158282397646,2025-06,Jun
2025-06-18,104883.328125,105581.8515625,103602.265625,104602.0703125,47318089133,0.2697972498650669,105617.95089285714,106680.32734375,96098.46180555556,1.3383901703175987,1.7573334916828207,1979.5859375,1.8874171642806077,2025-06,Jun
2025-06-19,104684.2890625,105250.890625,103940.7734375,104886.7734375,37333806920,-0.1897718789613423,105440.12723214286,106610.10078125,96327.80677083334,0.9921233092944505,1.7445212651353577,1310.1171875,1.2514936092442834,2025-06,Jun
2025-06-20,103309.6015625,106539.3828125,102372.2109375,104681.03125,50951862476,-1.3131746055793259,105042.7890625,106397.81822916666,96544.21918402778,1.0659605442168432,1.6786729159342957,4167.171875,4.0336733585009075,2025-06,Jun
2025-06-21,102257.40625,104015.78125,100973.0625,103315.078125,38360555118,-1.0184874363913243,104583.50334821429,106083.95572916667,96724.25286458334,1.092572441200895,1.6413491022742077,3042.71875,2.9755485314786183,2025-06,Jun
2025-06-22,100987.140625,103351.6328125,98286.203125,102212.03125,65536997201,-1.2422235919953284,103931.37723214286,105873.93385416667,96874.12204861111,1.1032010263881744,1.5030101822031745,5065.4296875,5.0159155474157675,2025-06,Jun
2025-06-23,105577.7734375,106116.859375,99705.75,100987.4765625,65237759656,4.545759771084712,103757.23660714286,105800.15442708334,97075.30060763888,2.2045537581971026,1.7316182932265547,6411.109375,6.072404414547776,2025-06,Jun
2025-06-24,106045.6328125,106316.828125,104740.2421875,105571.515625,48822986421,0.4431419225533917,103963.59598214286,105700.49583333333,97288.02005208333,2.0393899110034863,1.7193196856718096,1576.5859375,1.4867052000977468,2025-06,Jun
2025-06-25,107361.2578125,108168.3984375,105881.390625,106047.40625,51624120283,1.2406215749838134,104317.5859375,105631.1921875,97512.28845486112,2.0765228782883827,1.7344202401584101,2287.0078125,2.1301984152366416,2025-06,Jun
2025-06-26,106960.0,108305.546875,106666.3515625,107375.0703125,43891990613,-0.3737454466123835,104642.6875,105563.37083333333,97763.47569444444,2.0856708016920895,1.734192516957088,1639.1953125,1.5325311448204937,2025-06,Jun
2025-06-27,107088.4296875,107772.46875,106449.9921875,106954.921875,45353692675,0.12007263229245613,105182.52008928571,105539.57421875,98035.59618055556,1.964783117542572,1.7230828754293745,1322.4765625,1.234938794376931,2025-06,Jun
2025-06-28,107327.703125,107567.8828125,106883.9765625,107090.546875,30037708335,0.22343537784448309,105906.84821428571,105595.77239583334,98313.29817708333,1.8545548511469316,1.681588500737518,683.90625,0.6372131612687952,2025-06,Jun
2025-06-29,108385.5703125,108526.3046875,107230.109375,107327.8203125,35534874438,0.9856422495764683,106963.76674107143,105742.00572916666,98600.37213541666,1.643179033249225,1.6609538238293844,1296.1953125,1.19591132727611,2025-06,Jun
2025-06-30,107135.3359375,108798.7890625,106759.6484375,108383.4375,42064804590,-1.1535062936840146,107186.27566964286,105825.24713541666,98844.440625,0.8089393718234947,1.6752417773671406,2039.140625,1.903331526574558,2025-06,Jun
2025-07-01,105698.28125,107550.6796875,105270.2265625,107144.3828125,44110692247,-1.3413452013053329,107136.65401785714,105826.78645833333,99102.35807291667,0.9858740693862873,1.6866033427315874,2280.453125,2.1575120219847475,2025-07,Jul
2025-07-02,108859.3203125,109763.65625,105157.3984375,105703.1015625,56248657737,2.990624847553991,107350.66294642857,105926.04609375,99388.54131944444,1.4690298594194051,1.7719169107614188,4606.2578125,4.231385791567428,2025-07,Jul
2025-07-03,109647.9765625,110541.4609375,108605.796875,108845.015625,50494742270,0.7244728772290987,107734.65959821429,106066.56302083333,99675.25434027778,1.4552104185518415,1.7724425327742441,1935.6640625,1.7653440794656707,2025-07,Jul
2025-07-04,108034.3359375,109751.984375,107296.3828125,109635.65625,42616442656,-1.4716556343200904,107869.7890625,106176.64140625,99947.80477430555,1.6152733318276344,1.7911954830269545,2455.6015625,2.272982511708698,2025-07,Jul
2025-07-05,108231.1796875,108381.34375,107842.2734375,108015.8359375,30615537520,0.18220480395592098,107998.85714285714,106398.48229166666,100281.32361111112,1.6149799523433581,1.6906964026640972,539.0703125,0.49807302669755443,2025-07,Jul
2025-07-06,109232.0703125,109731.625,107847.015625,108231.1875,36746020463,0.9247710575546852,108119.78571428571,106559.87317708334,100614.62065972222,1.6097661055123134,1.6272685290572857,1884.609375,1.7253260600191465,2025-07,Jul
2025-07-07,108299.8515625,109710.25,107527.0546875,109235.328125,45415696597,-0.8534295352390808,108286.14508928571,106649.34739583333,100970.48619791666,1.573723288607695,1.62597656844937,2183.1953125,2.0158802445265356,2025-07,Jul
2025-07-08,108950.2734375,109198.96875,107499.5546875,108298.2265625,44282204127,0.6005750382996888,108750.71540178571,106754.56822916666,101263.55642361111,1.4283557431604121,1.6285495595500972,1699.4140625,1.559807065078069,2025-07,Jul
2025-07-09,111326.5546875,111925.375,108357.6796875,108950.2734375,57927418065,2.1810695604753683,109103.17745535714,106788.98333333334,101615.78324652778,1.2025856621495103,1.4842786483763057,3567.6953125,3.204711869970938,2025-07,Jul
2025-07-10,115987.203125,116608.78125,110660.75,111329.1953125,95911605728,4.1864660687494615,110008.78125,106979.98229166666,101977.80954861111,1.901909076298164,1.665781387311669,5948.03125,5.128178876414303,2025-07,Jul
2025-07-11,117516.9921875,118856.4765625,115245.6875,115986.234375,86928361085,1.3189291760499877,111363.44642857143,107274.32786458333,102335.9193576389,1.6114351206337703,1.6497584573069703,3610.7890625,3.0725676306784093,2025-07,Jul
2025-07-12,117435.2265625,118219.8984375,116977.0234375,117530.7109375,45524560304,-0.06957770402219454,112678.31026785714,107657.86692708333,102710.92213541667,1.6410015485632978,1.5640698436545915,1242.875,1.0583493866199778,2025-07,Jul
2025-07-13,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,1.4313342548076147,114090.31696428571,108092.03854166667,103095.07465277778,1.6388266497957908,1.5757184346470978,2184.1328125,1.8336165281999321,2025-07,Jul
2025-07-14,119849.703125,123091.609375,118959.1953125,119115.7890625,181746419401,0.6158578325259345,115740.29575892857,108571.28177083333,103497.08255208333,1.4002851850371425,1.5651312463559364,4132.4140625,3.4479969117570564,2025-07,Jul
2025-07-15,117777.1875,119935.5625,115765.6875,119853.8515625,98321661181,-1.729262210051885,117001.28348214286,108978.78723958334,103872.00833333333,1.84625069876076,1.6135042914616036,4169.875,3.5404776497995423,2025-07,Jul
2025-07-16,118738.5078125,120065.515625,117064.8203125,117777.1875,72162029070,0.816219450392297,118060.13392857143,109376.84557291666,104248.03897569445,1.7883475557566153,1.608644740375359,3000.6953125,2.5271458836575564,2025-07,Jul
2025-07-17,119289.84375,120999.609375,117508.21875,118738.5078125,72363841798,0.4643278306736054,118531.93973214286,109866.46979166666,104635.13940972222,1.0712910017599953,1.5422243670738467,3491.390625,2.9268129752244727,2025-07,Jul
2025-07-18,118003.2265625,120851.9140625,116925.984375,119284.109375,77945799785,-1.078563897020779,118601.40178571429,110303.79973958334,105001.13732638888,1.113502757201873,1.5671132903753806,3925.9296875,3.326968085419804,2025-07,Jul
2025-07-19,117939.9765625,118541.3984375,117388.4140625,117998.125,47564562765,-0.053600229283989886,118673.50892857143,110745.65598958333,105365.20034722223,1.1131988458463726,1.5655264894363423,1152.984375,0.9776026828265463,2025-07,Jul
2025-07-20,117300.7890625,118865.03125,116550.1328125,117944.109375,57515447231,-0.541960002562214,118414.17633928571,111212.02890625,105696.11015625,0.9475327090049764,1.5424180574878437,2314.8984375,1.9734721786624811,2025-07,Jul
2025-07-21,117439.5390625,119671.5625,116584.3984375,117306.46875,69820091744,0.11828564931994912,118069.8671875,111718.1,105962.75069444445,0.8918159413339397,1.5192532269707564,3087.1640625,2.628726310699369,2025-07,Jul
2025-07-22,119995.4140625,120269.96875,116233.2265625,117426.5,79217583118,2.176332622218302,118386.75669642857,112351.70911458334,106254.93185763889,1.0468877388757434,1.514324413348633,4036.7421875,3.364080385103259,2025-07,Jul
2025-07-23,118754.9609375,120113.3515625,117391.390625,119997.4453125,66608604537,-1.0337504434577038,118389.10714285714,112790.94869791667,106530.61145833334,1.1175998527733984,1.34452338285763,2721.9609375,2.292081876842645,2025-07,Jul
2025-07-24,118368.0,119535.453125,117247.96875,118770.984375,72627318560,-0.32584822936673197,118257.41517857143,113201.69427083334,106793.36145833334,1.1035613996012965,1.3510160759097476,2287.484375,1.9325192408421195,2025-07,Jul
2025-07-25,117635.8828125,118486.9765625,114759.8203125,118368.0,104857024569,-0.6185093838706357,118204.9375,113544.18177083334,107048.79427083333,1.048272832003946,1.3526185959559407,3727.15625,3.168383796584176,2025-07,Jul
2025-07-26,117947.3671875,118335.6875,117181.2265625,117644.84375,48508954046,0.2647868724685587,118205.99330357143,113910.42734375,107317.60008680556,1.0544665126189186,1.3464352449701231,1154.4609375,0.9787933084294816,2025-07,Jul
2025-07-27,119448.4921875,119815.59375,117859.6875,117944.7265625,54683390892,1.2727075099638885,118512.80803571429,114322.42942708333,107589.48611111111,1.1185284230392873,1.3564942920150989,1955.90625,1.6374474170253954,2025-07,Jul
2025-07-28,117924.4765625,119819.7890625,117441.4375,119457.5234375,64822943193,-1.2758768211219684,118582.08482142857,114675.65520833334,107852.14930555556,1.2636814550405298,1.3894357918885767,2378.3515625,2.0168430098898704,2025-07,Jul
2025-07-29,117922.1484375,119273.8671875,116987.3671875,117938.5859375,68463107433,-0.0019742508661990676,118285.90401785714,114993.54114583334,108115.64748263889,0.8615159622600088,1.3849012195783676,2286.5,1.9389911312647679,2025-07,Jul
2025-07-30,117831.1875,118780.7265625,115800.828125,117921.9921875,68896148592,-0.07713643170961237,118153.93638392857,115350.06953125,108352.74583333333,0.7884083502959629,1.3599138814435727,2979.8984375,2.528955619241298,2025-07,Jul
2025-07-31,115758.203125,118919.984375,115505.21875,117833.6328125,69370346018,-1.7592832754910526,117781.10825892857,115685.40026041666,108562.16953125,1.0093624276317492,1.379587771300243,3414.765625,2.949912431961828,2025-07,Jul
2025-08-01,113320.0859375,116060.7734375,112724.4453125,115738.953125,91294530181,-2.1062154747402473,117164.56584821429,115834.09244791667,108755.8171875,1.2190951400724124,1.351980895618233,3336.328125,2.944163073473225,2025-08,Aug
2025-08-02,112526.9140625,114021.6015625,112005.765625,113320.390625,56870866000,-0.6999393518263508,116390.21540178571,115930.05703125,108958.1609375,1.1682493111836938,1.3558523701564593,2015.8359375,1.7914255929744585,2025-08,Aug
2025-08-03,114217.671875,114747.421875,111943.8046875,112525.8046875,48099615826,1.5025363723748075,115642.95535714286,116136.16822916667,109174.49001736111,1.2331746415892872,1.3460309158123545,2803.6171875,2.4546264526983905,2025-08,Aug
2025-08-04,115071.8828125,115729.46875,114130.40625,114223.921875,35783028986,0.7478798363486527,115235.44196428571,116364.19166666667,109377.48342013889,1.2926195243219012,1.3498112540285914,1599.0625,1.3896205232042118,2025-08,Aug
2025-08-05,114141.4453125,115117.4375,112701.109375,115072.1875,61039182286,-0.8085706753543476,114695.34151785714,116527.8375,109567.58480902777,1.2932058999718374,1.3553901099706245,2416.328125,2.116959460592515,2025-08,Aug
2025-08-06,115028.0,115737.8359375,113372.25,114140.9140625,56379133510,0.7767158415357134,114294.88616071429,116752.10911458333,109698.54635416667,1.3728508835512292,1.346193979036768,2365.5859375,2.0565305295232466,2025-08,Aug
2025-08-07,117496.8984375,117676.90625,114279.7109375,115030.0546875,64051649681,2.1463456180234486,114543.27120535714,117036.99661458333,109859.946875,1.486594031206956,1.3905192547787824,3397.1953125,2.891306372914232,2025-08,Aug
2025-08-08,116688.7265625,117689.203125,115917.4609375,117505.5,59713005166,-0.68782400705657,115024.50558035714,117215.73567708333,109993.19574652778,1.1816395786503313,1.3520594579177418,1771.7421875,1.518349063952662,2025-08,Aug
2025-08-09,116500.359375,117906.609375,116363.8359375,116678.2734375,54004312429,-0.16142706587778388,115592.140625,117232.84088541666,110130.90685763888,1.1116266590266903,1.119176778701515,1542.7734375,1.3242649600195708,2025-08,Aug
2025-08-10,119306.7578125,119320.7109375,116485.1640625,116497.71875,64755458694,2.408918266480664,116319.15290178571,117292.49973958333,110314.17135416667,1.2865818556015933,1.178874203205467,2835.546875,2.37668588686006,2025-08,Aug
2025-08-11,118731.4453125,122321.09375,118159.03125,119306.8125,90528784177,-0.4822128356753663,116841.94754464286,117335.70703125,110475.96727430556,1.3504905635420366,1.1828038103272622,4162.0625,3.505442462226828,2025-08,Aug
2025-08-12,120172.90625,120302.46875,118228.71875,118717.6640625,72803657984,1.2140515376580119,117703.58482142857,117370.93333333333,110660.78385416667,1.2472673301077573,1.1746486758353254,2073.75,1.7256385525751567,2025-08,Aug
2025-08-13,123344.0625,123682.453125,118939.6328125,120168.9765625,90904808795,2.6388279596092357,118891.59375,117487.41197916666,110878.55520833333,1.4390107559743728,1.2637634611108441,4742.8203125,3.8451954770826524,2025-08,Aug
2025-08-14,118359.578125,124457.1171875,117254.8828125,123339.3984375,104055627395,-4.041122267235197,119014.83370535714,117506.825,111043.78064236112,2.27997162121527,1.4378709776283207,7202.234375,6.085045662627906,2025-08,Aug
2025-08-15,117398.3515625,119332.3125,116864.5703125,118365.78125,68665353159,-0.8121240187970669,119116.20870535714,117462.153125,111201.63914930556,2.287846134927187,1.437764908957932,2467.7421875,2.1020245639362614,2025-08,Aug
2025-08-16,117491.3515625,117996.0625,117271.953125,117398.421875,48036922378,0.07921746665282559,119257.77901785714,117402.20338541667,111324.36519097222,2.284906692665326,1.4349358224357516,724.109375,0.6163086604845184,2025-08,Aug
2025-08-17,117453.0625,118595.7734375,117279.5234375,117492.7890625,45852169525,-0.032588834829794244,118992.96540178571,117383.86458333333,111455.99722222223,2.056406670183606,1.421491481332889,1316.25,1.1206604340350854,2025-08,Aug
2025-08-18,116252.3125,117614.171875,114723.6796875,117453.90625,72787808090,-1.022323279139703,118638.80357142857,117327.60911458333,111561.12196180556,2.0785491657396395,1.4335667872951767,2890.4921875,2.4863954319188273,2025-08,Aug
2025-08-19,112831.1796875,116764.5,112730.3984375,116241.859375,71657600353,-2.9428514056440758,117589.98549107143,117178.62213541666,111596.15642361112,2.1715264445959037,1.5266597359308798,4034.1015625,3.5753428916306174,2025-08,Aug
2025-08-20,114274.7421875,114625.796875,112387.9609375,112828.0234375,67993811526,1.2794003430595335,116294.36830357143,117073.12890625,111625.06154513889,1.8403132374565747,1.5474360981427298,2237.8359375,1.9582944530543749,2025-08,Aug
2025-08-21,112419.03125,114802.6484375,111986.234375,114275.6875,57817883700,-1.623902974513114,115445.71875,116820.5828125,111682.07526041666,1.3519555483566383,1.5115417869555399,2816.4140625,2.5052822739921985,2025-08,Aug
2025-08-22,116874.0859375,117377.3984375,111678.9453125,112433.734375,82528088240,3.962900798880531,115370.82366071429,116757.88697916667,111782.99670138888,2.2240539468235228,1.682783424821782,5698.453125,4.87571995048357,2025-08,Aug
2025-08-23,115374.328125,116996.25,114536.109375,116866.3671875,55377142586,-1.2832252765613172,115068.39174107143,116658.09791666667,111853.42934027778,2.2707146626751094,1.6974150556636254,2460.140625,2.132311983940318,2025-08,Aug
2025-08-24,113458.4296875,115615.0859375,111060.546875,115387.390625,73961489632,-1.6605933647771742,114497.72991071429,116518.84947916666,111898.07447916667,2.3288554437307427,1.719515471626453,4554.5390625,4.014280009907263,2025-08,Aug
2025-08-25,110124.3515625,113637.84375,109324.28125,113456.8984375,85706860190,-2.9385900493979156,113622.30691964286,116258.08229166667,111910.62682291666,2.5101584751624317,1.793554095394654,4313.5625,3.916992417024022,2025-08,Aug
2025-08-26,111802.65625,112397.015625,108762.0390625,110124.1015625,69396320317,1.5240086898922645,113475.375,116003.22109375,111955.07491319445,2.42426728758715,1.8013021247436425,3634.9765625,3.2512434716863,2025-08,Aug
2025-08-27,111222.0625,112619.4140625,110398.265625,111795.7109375,62137056409,-0.5193022862549412,113039.27790178571,115779.80729166667,112017.07829861112,2.3470816163560033,1.7910530790425012,2221.1484375,1.9970394250691044,2025-08,Aug
2025-08-28,112544.8046875,113450.078125,110900.921875,111219.0546875,58860155962,1.189280397942638,113057.24553571429,115600.5625,112112.03645833333,2.335952132879713,1.8082439502261474,2549.15625,2.26501459314641,2025-08,Aug
2025-08-29,108410.8359375,112619.0546875,107559.625,112550.5234375,77843379644,-3.6731759955323295,111848.20982142857,115286.55078125,112153.95581597222,1.9492118599037702,1.9197123642975107,5059.4296875,4.666904044921132,2025-08,Aug
2025-08-30,108808.0703125,108929.3515625,107444.4453125,108409.40625,51486264208,0.3664157476186425,110910.17299107143,115054.8796875,112189.02213541667,2.015155404078114,1.9015909753370712,1484.90625,1.3647023108996468,2025-08,Aug
2025-08-31,108236.7109375,109491.0,108104.65625,108818.4609375,47986191770,-0.525107534173741,110164.21316964286,114885.43385416667,112215.19079861112,1.9812531627882726,1.8682299765052843,1386.34375,1.2808443068826507,2025-08,Aug
2025-09-01,109250.59375,109890.5859375,107271.1796875,108228.75,66870372995,0.9367272930950854,110039.390625,114776.22317708333,112257.61440972223,1.7661687644454163,1.8750766844110898,2619.40625,2.397612827619072,2025-09,Sep
2025-09-02,111200.5859375,111748.015625,108454.03125,109243.0703125,74776999491,1.7848801737061493,109953.38058035714,114675.65364583333,112329.48776041667,1.8083991848687924,1.8839883339977335,3293.984375,2.9622005560756444,2025-09,Sep
2025-09-03,111723.2109375,112600.2265625,110582.9609375,111190.6953125,61119643565,0.4699840343410866,110024.97321428571,114564.03125,112442.23506944445,1.8054404125121082,1.880498195341855,2017.265625,1.8055922382399974,2025-09,Sep
2025-09-04,110723.6015625,112208.328125,109347.2265625,111718.1484375,60131132901,-0.8947195185422974,109764.80133928571,114450.103125,112512.60460069444,1.7630599277493002,1.8817125514050188,2861.1015625,2.584003339960901,2025-09,Sep
2025-09-05,110650.984375,113357.4921875,110233.3984375,110723.015625,60241647677,-0.06558419928113235,110084.82254464286,114304.20260416667,112568.55303819444,0.9023393757737123,1.8746961888128408,3124.09375,2.823376373600382,2025-09,Sep
2025-09-06,110224.6953125,111275.015625,110024.0859375,110650.5703125,21500719036,-0.38525555367432407,110287.19754464286,114061.79583333334,112617.78689236111,0.9366483835672703,1.82586808439201,1250.9296875,1.1348905832340628,2025-09,Sep
2025-09-07,111167.6171875,111591.078125,110211.625,110221.328125,24618007520,0.8554542812086785,110705.8984375,113877.75885416666,112627.49262152778,0.9061468605712798,1.8332756656044331,1379.453125,1.2408767588076985,2025-09,Sep
2025-09-08,112071.4296875,112869.234375,110630.609375,111163.015625,40212813407,0.8130177859939192,111108.875,113730.12786458334,112647.65034722222,0.8947487537879701,1.8415906686696328,2238.625,1.9974983867361935,2025-09,Sep
2025-09-09,111530.546875,113225.4375,110776.703125,112077.578125,45984480722,-0.4826232823193166,111156.01227678571,113470.92083333334,112679.24947916667,0.6814327440296225,1.779694710230563,2448.734375,2.195572821627483,2025-09,Sep
2025-09-10,113955.359375,114275.25,110940.078125,111531.25,56377473784,2.174124101370767,111474.890625,113311.71796875,112768.43064236111,1.0587801418342186,1.8309759675756283,3335.171875,2.9267354280589313,2025-09,Sep
2025-09-11,115507.5390625,115522.546875,113453.8359375,113961.4296875,45685065332,1.3620945043858246,112158.31026785714,113156.20572916667,112873.05920138888,0.979316719522236,1.8348921131516052,2068.7109375,1.7909748179992309,2025-09,Sep
2025-09-12,116101.578125,116769.3828125,114794.484375,115507.7890625,54785725894,0.5142859655061782,112936.96651785714,112914.78958333333,112991.16111111111,0.9362047111981723,1.7645713173566087,1974.8984375,1.7010091244183938,2025-09,Sep
2025-09-13,115950.5078125,116334.6328125,115248.2734375,116093.5625,34549454947,-0.13011908618274504,113754.93973214286,112834.48723958334,113106.69982638888,0.891109719974517,1.607438335173308,1086.359375,0.9369164443477197,2025-09,Sep
2025-09-14,115407.65625,116181.5,115222.3984375,115950.2890625,32798036057,-0.46817523505617853,114360.65959821429,112768.13072916666,113202.37647569444,0.9943704187743473,1.6030801208272725,959.1015625,0.8310554027909218,2025-09,Sep
2025-09-15,115444.875,116747.8828125,114461.0625,115399.6328125,52937859416,0.03224981011604733,114842.58035714286,112699.91484375,113322.86267361112,1.0024471941941229,1.6029780164372187,2286.8203125,1.9808764247871549,2025-09,Sep
2025-09-16,116843.1875,117005.2734375,114813.09375,115423.7578125,45781744593,1.2112382641498831,115601.52901785714,112679.58567708333,113455.75,0.9487644525214483,1.619342032317627,2192.1796875,1.8761724447991461,2025-09,Sep
2025-09-17,116468.5078125,117328.609375,114794.9765625,116840.5078125,60528025996,-0.32066883445814875,115960.55022321429,112686.7921875,113586.68576388889,0.7342660070708753,1.6091718545288385,2533.6328125,2.175380160771732,2025-09,Sep
2025-09-18,117137.203125,117911.7890625,116188.796875,116461.265625,49457272032,0.5741425944741474,116193.359375,112830.32630208334,113740.32578125,0.5938588669048552,1.5110938653166446,1722.9921875,1.4709179846656852,2025-09,Sep
2025-09-19,115688.859375,117479.7578125,115141.8203125,117137.671875,38828473971,-1.2364506846338497,116134.39955357143,112877.46354166667,113889.56414930556,0.7798756404175743,1.5152542496886527,2337.9375,2.0208838712997292,2025-09,Sep
2025-09-20,115721.9609375,116191.1484375,115473.5234375,115691.125,22864449614,0.028612575730124767,116101.75,112987.56119791667,114053.284375,0.7794061316446319,1.4818950163773825,717.625,0.620128620519644,2025-09,Sep
2025-09-21,115306.09375,115901.0859375,115252.578125,115730.2265625,22495852193,-0.3593675600818802,116087.24107142857,112935.29479166666,114161.37682291666,0.770138032654809,1.2920559054529586,648.5078125,0.5624228446295797,2025-09,Sep
2025-09-22,112748.5078125,115431.3125,112037.6484375,115309.21875,70684158591,-2.218083931492132,115702.04575892857,112847.76744791666,114235.85321180556,1.1335004421534796,1.333752611190556,3393.6640625,3.009941442545422,2025-09,Sep
2025-09-23,112014.5,113351.9140625,111535.5703125,112757.4765625,47211853279,-0.651013327573835,115012.23325892857,112799.63645833333,114287.55590277778,0.9069656183288607,1.3046025715085434,1816.34375,1.6215255614228516,2025-09,Sep
2025-09-24,113328.6328125,113986.2734375,111229.640625,112007.6640625,48044595085,1.1731809832655538,114563.6796875,112906.44583333333,114358.31848958334,1.131042127001373,1.200832302183859,2756.6328125,2.4324239550836153,2025-09,Sep
2025-09-25,109049.2890625,113541.0859375,108713.3984375,113330.1640625,75528654284,-3.776048156409062,113408.26339285714,112814.66692708334,114380.10581597222,1.6103220490245593,1.3633861011299808,4827.6875,4.427069210174384,2025-09,Sep
2025-09-26,109712.828125,110359.1953125,108728.9765625,109041.296875,57738288949,0.608476284627324,112554.54464285714,112764.35911458333,114406.60720486111,1.7138896441664928,1.366229549379595,1630.21875,1.4858962054488558,2025-09,Sep
2025-09-27,109681.9453125,109778.5,109144.296875,109707.140625,26308042910,-0.028148770775293652,111691.68526785714,112668.93046875,114421.01137152778,1.7097651838059142,1.346505886111704,634.203125,0.5782201648530777,2025-09,Sep
2025-09-28,112122.640625,112375.484375,109236.9453125,109681.9453125,33371048505,2.225248016477188,111236.90625,112792.65729166666,114476.42586805555,2.052872420915905,1.2287824192067511,3138.5390625,2.7992018784118784,2025-09,Sep
2025-09-29,114400.3828125,114473.5703125,111589.953125,112117.875,60000147466,2.031473906432546,111472.88839285714,112979.06770833333,114573.11588541667,2.0473683029279006,1.2769727879342239,2883.6171875,2.5206359599567008,2025-09,Sep
2025-09-30,114056.0859375,114836.6171875,112740.5625,114396.5234375,58986330258,-0.3009577997342028,111764.54352678571,113173.046875,114630.85772569444,2.026541038633219,1.2733851013454094,2096.0546875,1.8377403277266482,2025-09,Sep
2025-10-01,118648.9296875,118648.9296875,113981.3984375,114057.59375,71328680132,4.026829179914837,112524.5859375,113486.32473958333,114730.86831597223,2.4745595314921127,1.4493147384723637,4667.53125,3.9339008470564716,2025-10,Oct
2025-10-02,120681.2578125,121086.40625,118383.15625,118652.3828125,71415163912,1.7128920845327356,114186.29575892857,113802.34713541667,114871.38967013889,1.5058198298910965,1.4468042357763864,2703.25,2.23999156869908,2025-10,Oct
2025-10-03,122266.53125,123944.703125,119344.3125,120656.984375,83941392228,1.3136036748664148,115979.68191964286,114153.79114583334,115027.33802083334,1.4616785914662114,1.4587092517217801,4600.390625,3.762591919446476,2025-10,Oct
2025-10-04,122425.4296875,122857.640625,121577.5703125,122267.46875,36769171735,0.1299606980548873,117800.1796875,114543.85208333333,115173.93090277778,1.4338466655256163,1.4413894309654667,1280.0703125,1.0455918478436013,2025-10,Oct
2025-10-05,123513.4765625,125559.2109375,122191.9609375,122419.671875,73689317763,0.8887425412982486,119427.44196428571,114972.60182291667,115342.97118055556,1.4243125327555604,1.4425349387139619,3367.25,2.72622072806453,2025-10,Oct
2025-10-06,124752.53125,126198.0703125,123196.046875,123510.453125,72568881188,1.0031736794915869,120906.3203125,115456.86302083333,115518.55182291666,1.4012137092809045,1.4394958389786912,3002.0234375,2.4063827863212195,2025-10,Oct
2025-10-07,121451.3828125,125184.0234375,120681.96875,124752.140625,76149412513,-2.6461574802715715,121962.79129464286,115799.65520833334,115631.04991319444,1.99104278706873,1.5416102581020463,4502.0546875,3.7068780801371335,2025-10,Oct
2025-10-08,123354.8671875,124167.09375,121119.1796875,121448.3515625,65354305286,1.567280940669602,122635.06808035714,116175.76979166667,115712.91284722222,1.5099777993871843,1.556231282999759,3047.9140625,2.470850264762683,2025-10,Oct
2025-10-09,121705.5859375,123739.34375,119812.03125,123337.0703125,74653009425,-1.3370216251727518,122781.40066964286,116514.93776041667,115759.45277777778,1.5633301191194096,1.5793003210241607,3927.3125,3.2268958484919583,2025-10,Oct
2025-10-10,113214.3671875,122509.6640625,104582.4140625,121704.7421875,153125018868,-6.976852117831744,121488.234375,116490.23802083333,115712.55434027778,2.9992867338268927,2.0260772775900744,17927.25,15.834783557381707,2025-10,Oct
2025-10-11,110807.8828125,113429.7265625,109760.5625,113236.4296875,110236934340,-2.125599811033263,119828.58482142857,116333.5828125,115620.240625,2.972055632784841,2.0451076464831712,3669.1640625,3.31128433227865,2025-10,Oct
2025-10-12,115169.765625,115805.0625,109715.5390625,110811.515625,93710414091,3.9364372838716077,118636.62611607143,116302.52239583334,115568.24131944444,3.529869023617519,2.173018432304153,6089.5234375,5.287432343422379,2025-10,Oct
2025-10-13,115271.078125,116020.484375,113821.1875,115161.6796875,71582026739,0.0879679657679322,117282.1328125,116279.87473958333,115540.39565972223,3.462208314498683,2.172945733894752,2199.296875,1.9079346795169916,2025-10,Oct
2025-10-14,113118.6640625,115502.8828125,110029.484375,115264.8828125,92212917403,-1.8672628880645359,116091.74441964286,116203.575,115477.95295138888,3.4153302418770273,2.1982854843686543,5473.3984375,4.838634263286432,2025-10,Oct
2025-10-15,110783.1640625,113622.3828125,110235.8359375,113113.96875,72574132855,-2.064646024028005,114295.78683035714,116048.18463541666,115383.43428819445,3.2388449798012537,2.228930783690971,3386.546875,3.0569147430104344,2025-10,Oct
2025-10-16,108186.0390625,111990.8125,107537.03125,110782.171875,87306423067,-2.3443318504017374,112364.42299107143,115759.61302083333,115274.35442708334,3.2538726192379204,2.250516458931207,4453.78125,4.11678002873089,2025-10,Oct
2025-10-17,106467.7890625,109235.8046875,103598.4296875,108179.1328125,99703051669,-1.588236351834038,111400.62611607143,115426.25572916666,115146.88567708334,2.2621927012911156,2.2641064711643772,5637.375,5.294911305700807,2025-10,Oct
